prime_mover_no	fuel_1_no	UTILNAME	PLTNAME	year	net.generation.annual	fuel.consumption	fuel.stock	plant_code	fuel_1	prime_mover
5	9	BRAINTREE (CITY OF)	POTTER	1991	0	0	0	1660	NG	CC
6	2	BRAINTREE (CITY OF)	POTTER	1991	3018	6225	341872	1660	FO2	CT
6	9	BRAINTREE (CITY OF)	POTTER	1991	160828	1693651	0	1660	NG	CT
1		HOLYOKE (CITY OF)	HOLYOKE	1991	3114	0	0	9864	WAT	HY
2	3	HOLYOKE (CITY OF)	HOLYOKE	1991	-1186	7055	251635	9864	FO6	ST
2	9	HOLYOKE (CITY OF)	HOLYOKE	1991	1117	50916	0	9864	NG	ST
3	2	HUDSON (CITY OF)	CHERRY ST	1991	2150	3722	171709	9038	FO2	IC
3	9	HUDSON (CITY OF)	CHERRY ST	1991	7640	82385	0	9038	NG	IC
3	2	IPSWICH (CITY OF)	IPSWICH	1991	4489	8486	26894	1670	FO2	IC
3	9	IPSWICH (CITY OF)	IPSWICH	1991	3310	33247	0	1670	NG	IC
3	2	MARBLEHEAD (CITY OF)	COMM ST 2	1991	62	121	1536	6585	FO2	IC
3	2	MARBLEHEAD (CITY OF)	WILKINS STA	1991	666	1168	6203	6586	FO2	IC
4	2	MASS MUN WHOLESALE ELEC	STONY BROOK	1991	26504	46538	0	6081	FO2	GT
5	2	MASS MUN WHOLESALE ELEC	STONY BROOK	1991	196496	0	0	6081	FO2	CC
6	2	MASS MUN WHOLESALE ELEC	STONY BROOK	1991	50989	105168	3453183	6081	FO2	CT
6	9	MASS MUN WHOLESALE ELEC	STONY BROOK	1991	492230	6175700	0	6081	NG	CT
3	2	PEABODY (CITY OF)	WARREN ST	1991	16	42	7060	6541	FO2	IC
4	2	PEABODY (CITY OF)	WATERS RIVR	1991	5086	11788	70298	1678	FO2	GT
4	9	PEABODY (CITY OF)	WATERS RIVR	1991	8102	114353	0	1678	NG	GT
3	2	SHREWSBURY (CITY OF)	SHREWSBURY	1991	716	2360	23342	6125	FO2	IC
2	3	TAUNTON (CITY OF)	CLRY}FLOOD	1991	12430	27669	599440	1682	FO6	ST
5	3	TAUNTON (CITY OF)	CLRY FLOOD	1991	26820	44087	0	1682	FO6	CC
5	9	TAUNTON (CITY OF)	CLRY FLOOD	1991	105031	998751	0	1682	NG	CC
6	2	TAUNTON (CITY OF)	CLRY FLOOD	1991	2252	5035	10332	1682	FO2	CT
6	3	TAUNTON (CITY OF)	CLRY FLOOD	1991	2533	5333	5944	1682	FO6	CT
6	9	TAUNTON (CITY OF)	CLRY FLOOD	1991	34948	545596	0	1682	NG	CT
3	2	BLOCK ISLAND POWER CO	BLOCK ISL	1991	8036	15436	25970	6567	FO2	IC
2	3	NEW ENGLAND POWER CO	MANCHSTR ST	1991	44677	122557	965803	3236	FO6	ST
2	6	NEW ENGLAND POWER CO	MANCHSTR ST	1991	0	0	178029	3236	BIT	ST
2	9	NEW ENGLAND POWER CO	MANCHSTR ST	1991	117239	1637591	0	3236	NG	ST
2	3	NEW ENGLAND POWER CO	SOUTH ST	1991	0	0	0	3238	FO6	ST
2	9	NEW ENGLAND POWER CO	SOUTH ST	1991	0	0	0	3238	NG	ST
3	2	NEW ENGLAND POWER CO	SOUTH ST	1991	928	1680	2581	3238	FO2	IC
3	2	NEWPORT ELECTRIC CORP	ELDRED	1991	517	1330	10640	3240	FO2	IC
3	2	NEWPORT ELECTRIC CORP	JEPSON	1991	60	918	11674	3241	FO2	IC
1		PROVIDENCE (CITY OF)	PROVIDENCE	1991	0	0	0	3245	WAT	HY
1		GILMAN BROTHERS CO	GILMAN	1991	28	0	0	536	WAT	HY
1		CONNECTICUT LGT & PWR CO	BULLS BRDGE	1991	47499	0	0	541	WAT	HY
1		CONNECTICUT LGT & PWR CO	ROBERTSVLE	1991	420	0	0	549	WAT	HY
1		CONNECTICUT LGT & PWR CO	ROCKY RIVER	1991	3654	12147	0	539	WAT	HY
1		CONNECTICUT LGT & PWR CO	SCOTLAND DM	1991	7913	0	0	551	WAT	HY
1		CONNECTICUT LGT & PWR CO	SHEPAUG	1991	122771	0	0	552	WAT	HY
1		CONNECTICUT LGT & PWR CO	STEVENSON	1991	101938	0	0	553	WAT	HY
1		CONNECTICUT LGT & PWR CO	TAFTVILLE	1991	7632	0	0	554	WAT	HY
1		CONNECTICUT LGT & PWR CO	TUNNEL	1991	10399	0	0	557	WAT	HY
4	2	CONNECTICUT LGT & PWR CO	TUNNEL	1991	798	2465	12698	557	FO2	GT
4	2	CONNECTICUT LGT & PWR CO	COS COB	1991	2756	8777	75337	542	FO2	GT
2	2	CONNECTICUT LGT & PWR CO	DEVON	1991	4036	7748	11519	544	FO2	ST
2	3	CONNECTICUT LGT & PWR CO	DEVON	1991	975393	1705296	4002484	544	FO6	ST
4	2	CONNECTICUT LGT & PWR CO	DEVON	1991	348	1159	16704	544	FO2	GT
2	2	CONNECTICUT LGT & PWR CO	MONTVILLE	1991	1977	4073	1937	546	FO2	ST
2	3	CONNECTICUT LGT & PWR CO	MONTVILLE	1991	864971	1628046	4043069	546	FO6	ST
2	9	CONNECTICUT LGT & PWR CO	MONTVILLE	1991	143513	1671179	0	546	NG	ST
3	2	CONNECTICUT LGT & PWR CO	MONTVILLE	1991	390	735	5148	546	FO2	IC
2	2	CONNECTICUT LGT & PWR CO	NORWALK HAR	1991	8529	14967	0	548	FO2	ST
2	3	CONNECTICUT LGT & PWR CO	NORWALK HAR	1991	1492290	2398664	3302282	548	FO6	ST
4	2	CONNECTICUT LGT & PWR CO	NORWALK HAR	1991	187	713	12948	548	FO2	GT
1		CONNECTICUT LGT & PWR CO	BANTAM	1991	1502	0	0	6457	WAT	HY
1		CONNECTICUT LGT & PWR CO	FLS VILLAGE	1991	45373	0	0	560	WAT	HY
4	2	CONNECTICUT LGT & PWR CO	FRANKLIN DR	1991	798	2538	12812	561	FO2	GT
2	2	CONNECTICUT LGT & PWR CO	MIDDLETOWN	1991	1015	2000	1503	562	FO2	ST
2	3	CONNECTICUT LGT & PWR CO	MIDDLETOWN	1991	1378630	2500712	7134395	562	FO6	ST
4	2	CONNECTICUT LGT & PWR CO	MIDDLETOWN	1991	564	1497	11813	562	FO2	GT
2	C	CONNECTICUT LGT & PWR CO	S MEADOW	1991	439392	0	0	563	GEO	ST
2	6	CONNECTICUT LGT & PWR CO	S MEADOW	1991	0	0	0	563	BIT	ST
2	9	CONNECTICUT LGT & PWR CO	S MEADOW	1991	0	0	0	563	NG	ST
4	2	CONNECTICUT LGT & PWR CO	S MEADOW	1991	13537	37219	599922	563	FO2	GT
4	2	CONNECTICUT LGT & PWR CO	TORRINGTN T	1991	715	1958	12570	565	FO2	GT
4	2	CONNECTICUT LGT & PWR CO	BRANFORD	1991	951	2971	12893	540	FO2	GT
4	2	CONNECTICUT LGT & PWR CO	TRACY	1991	573	1996	10000	556	FO2	GT
2	1	CONN YANKEE ATOMIC PWR CO	HADDAM NECK	1991	3703471	0	0	558	UR	ST
1		FARMINGTON RIVER POWER CO	RAINBOW	1991	30523	0	0	559	WAT	HY
2	1	NORTHEAST NUCL ENERGY CO	MILLSTONE	1991	1754858	0	0	566	UR	ST
2	1	NORTHEAST NUCL ENERGY CO	MILLSTONE	1991	3944729	0	0	566	UR	ST
2	1	NORTHEAST NUCL ENERGY CO	MILLSTONE	1991	2839853	0	0	566	UR	ST
2	2	UNITED ILLUMINATING CO	BRDGEPT HBR	1991	2812	4179	7648	568	FO2	ST
2	3	UNITED ILLUMINATING CO	BRDGEPT HBR	1991	1272037	1818993	3067029	568	FO6	ST
2	6	UNITED ILLUMINATING CO	BRDGEPT HBR	1991	2117781	839705	1832223	568	BIT	ST
3	2	UNITED ILLUMINATING CO	BRDGEPT HBR	1991	15	162	2068	568	FO2	IC
4	2	UNITED ILLUMINATING CO	BRDGEPT HBR	1991	219	588	5357	568	FO2	GT
2	2	UNITED ILLUMINATING CO	ENGLISH	1991	-575	444	2323	569	FO2	ST
2	3	UNITED ILLUMINATING CO	ENGLISH	1991	14895	52974	40723	569	FO6	ST
2	2	UNITED ILLUMINATING CO	STEEL POINT	1991	0	0	0	571	FO2	ST
2	3	UNITED ILLUMINATING CO	STEEL POINT	1991	0	0	0	571	FO6	ST
2	2	UNITED ILLUMINATING CO	N HAVEN HBR	1991	4707	7498	6285	6156	FO2	ST
2	3	UNITED ILLUMINATING CO	N HAVEN HBR	1991	1844925	2813093	3078289	6156	FO6	ST
2	9	UNITED ILLUMINATING CO	N HAVEN HBR	1991	324484	3030383	0	6156	NG	ST
1		NORWICH (CITY OF)	SECOND ST	1991	2926	0	0	580	WAT	HY
1		NORWICH (CITY OF)	OCCUM	1991	4394	0	0	582	WAT	HY
1		NORWICH (CITY OF)	TENTH ST	1991	6546	0	0	583	WAT	HY
4	2	NORWICH (CITY OF)	N MAIN ST	1991	1497	3900	50390	581	FO2	GT
3	2	SOUTH NORWALK (CITY OF)	SO NORWALK	1991	1095	1904	20692	6598	FO2	IC
2	3	WALLINGFORD (CITY OF)	PIERCE	1991	398	1559	72309	6635	FO6	ST
1		CENTRAL HUDSON GAS & ELEC	DASHVILLE	1991	11408	0	0	2481	WAT	HY
1		CENTRAL HUDSON GAS & ELEC	NEVERSINK	1991	66560	0	0	2483	WAT	HY
1		CENTRAL HUDSON GAS & ELEC	STURGEON PL	1991	46700	0	0	2486	WAT	HY
2	3	CENTRAL HUDSON GAS & ELEC	DANSKAMMER	1991	64122	115027	212657	2480	FO6	ST
2	6	CENTRAL HUDSON GAS & ELEC	DANSKAMMER	1991	2252255	876111	2254842	2480	BIT	ST
2	9	CENTRAL HUDSON GAS & ELEC	DANSKAMMER	1991	362448	4116277	0	2480	NG	ST
3	2	CENTRAL HUDSON GAS & ELEC	DANSKAMMER	1991	382	1284	2657	2480	FO2	IC
4	2	CENTRAL HUDSON GAS & ELEC	SOUTH CAIRO	1991	3035	8553	31099	2485	FO2	GT
4	2	CENTRAL HUDSON GAS & ELEC	W COXSACKIE	1991	1083	2741	29599	2487	FO2	GT
4	9	CENTRAL HUDSON GAS & ELEC	W COXSACKIE	1991	1766	24086	0	2487	NG	GT
2	2	CENTRAL HUDSON GAS & ELEC	ROSETON JO	1991	9672	16431	24624	8006	FO2	ST
2	3	CENTRAL HUDSON GAS & ELEC	ROSETON JO	1991	6420680	9806806	9124417	8006	FO6	ST
1		CENTRAL HUDSON GAS & ELEC	HIGH FALLS	1991	4749	0	0	579	WAT	HY
1		CENTRAL VT PUB SERV CORP	CARVERS FLS	1991	7399	0	0	6456	WAT	HY
2	3	CONSOL EDISON CO N Y INC	ARTHUR KILL	1991	511767	840179	116242	2490	FO6	ST
2	9	CONSOL EDISON CO N Y INC	ARTHUR KILL	1991	1313066	13894668	0	2490	NG	ST
4	2	CONSOL EDISON CO N Y INC	ARTHUR KILL	1991	929	2893	18908	2490	FO2	GT
2	1	CONSOL EDISON CO N Y INC	INDIAN PT	1991	3847474	0	0	2497	UR	ST
2	3	CONSOL EDISON CO N Y INC	ASTORIA	1991	1048855	1781052	2744938	8906	FO6	ST
2	9	CONSOL EDISON CO N Y INC	ASTORIA	1991	2907913	30963117	0	8906	NG	ST
4	2	CONSOL EDISON CO N Y INC	ASTORIA	1991	32285	89693	447359	8906	FO2	GT
4	9	CONSOL EDISON CO N Y INC	ASTORIA	1991	76880	1190911	0	8906	NG	GT
2	3	CONSOL EDISON CO N Y INC	EAST RIVER	1991	1113877	2155765	2984991	2493	FO6	ST
2	9	CONSOL EDISON CO N Y INC	EAST RIVER	1991	249170	3011418	0	2493	NG	ST
2	3	CONSOL EDISON CO N Y INC	59TH STREET	1991	64990	140847	221658	2503	FO6	ST
2	9	CONSOL EDISON CO N Y INC	59TH STREET	1991	0	0	0	2503	NG	ST
4	2	CONSOL EDISON CO N Y INC	59TH STREET	1991	839	2145	19697	2503	FO2	GT
4	2	CONSOL EDISON CO N Y INC	GOWANUS	1991	58911	170456	749252	2494	FO2	GT
4	2	CONSOL EDISON CO N Y INC	INDIAN PT	1991	988	3109	13905	2497	FO2	GT
2	3	CONSOL EDISON CO N Y INC	HUDSON AVE	1991	316398	386320	2016640	2496	FO6	ST
4	2	CONSOL EDISON CO N Y INC	HUDSON AVE	1991	3278	10243	64426	2496	FO2	GT
4	2	CONSOL EDISON CO N Y INC	NARROWS BAY	1991	12097	33634	728551	2499	FO2	GT
4	9	CONSOL EDISON CO N Y INC	NARROWS BAY	1991	99771	1672987	0	2499	NG	GT
2	3	CONSOL EDISON CO N Y INC	RAVENSWOOD	1991	1331790	2186720	726158	2500	FO6	ST
2	9	CONSOL EDISON CO N Y INC	RAVENSWOOD	1991	4231513	43430657	0	2500	NG	ST
4	2	CONSOL EDISON CO N Y INC	RAVENSWOOD	1991	3404	9542	437573	2500	FO2	GT
4	9	CONSOL EDISON CO N Y INC	RAVENSWOOD	1991	39062	608971	0	2500	NG	GT
2	3	CONSOL EDISON CO N Y INC	74TH STREET	1991	158000	295917	18404	2504	FO6	ST
4	2	CONSOL EDISON CO N Y INC	74TH STREET	1991	333	1416	16140	2504	FO2	GT
2	3	CONSOL EDISON CO N Y INC	WATERSIDE	1991	14240	25393	0	2502	FO6	ST
2	9	CONSOL EDISON CO N Y INC	WATERSIDE	1991	694815	7632253	0	2502	NG	ST
4	2	CONSOL EDISON CO N Y INC	WATERSIDE	1991	806	2241	7461	2502	FO2	GT
2	3	CONSOL EDISON CO N Y INC	OIL STORAGE	1991	0	0	36538042	8888	FO6	ST
4	2	CONSOL EDISON CO N Y INC	OIL STORAGE	1991	0	0	2882419	8888	FO2	GT
4	2	CONSOL EDISON CO N Y INC	BUCHANAN	1991	2372	6767	51149	4233	FO2	GT
1		HYDRO DEV GROUP INC	DEXTER	1991	8298	0	0	2505	WAT	HY
1		HYDRO DEV GROUP INC	PYRITES #1	1991	217	0	0	2506	WAT	HY
1		HYDRO DEV GROUP INC	PYRITES #2	1991	14357	0	0	7031	WAT	HY
1		HYDRO DEV GROUP INC	HAILESBORO	1991	4545	0	0	6573	WAT	HY
1		HYDRO DEV GROUP INC	FOWLER	1991	2512	0	0	6572	WAT	HY
1		HYDRO DEV GROUP INC	#6 MILL	1991	2356	0	0	453	WAT	HY
1		HYDRO DEV GROUP INC	COPENHAGEN	1991	5820	0	0	742	WAT	HY
1		HYDRO DEV GROUP INC	DIAMOND IS	1991	2815	0	0	2553	WAT	HY
1		HYDRO DEV GROUP INC	THERESA	1991	3633	0	0	2618	WAT	HY
1		HYDRO DEV GROUP INC	#3 MILL	1991	1847	0	0	743	WAT	HY
3	2	FISHERS IS ELEC CORP (THE	FISHERS ISL	1991	0	0	0	6575	FO2	IC
4	2	LONG ISLAND LIGHTING CO	W BABYLON	1991	1574	4092	127576	2521	FO2	GT
2	2	LONG ISLAND LIGHTING CO	E F BARRETT	1991	2	4	4788	2511	FO2	ST
2	3	LONG ISLAND LIGHTING CO	E F BARRETT	1991	222741	374687	4188535	2511	FO6	ST
2	9	LONG ISLAND LIGHTING CO	E F BARRETT	1991	1952709	19697710	0	2511	NG	ST
4	2	LONG ISLAND LIGHTING CO	E F BARRETT	1991	1084	3390	214343	2511	FO2	GT
4	9	LONG ISLAND LIGHTING CO	E F BARRETT	1991	70546	1160583	0	2511	NG	GT
2	3	LONG ISLAND LIGHTING CO	FAR ROCKWAY	1991	56977	100170	362550	2513	FO6	ST
2	9	LONG ISLAND LIGHTING CO	FAR ROCKWAY	1991	387287	4133378	0	2513	NG	ST
2	3	LONG ISLAND LIGHTING CO	GLENWOOD	1991	32375	61483	309437	2514	FO6	ST
2	9	LONG ISLAND LIGHTING CO	GLENWOOD	1991	594610	6822233	0	2514	NG	ST
4	2	LONG ISLAND LIGHTING CO	GLENWOOD	1991	4941	13627	404596	2514	FO2	GT
3	2	LONG ISLAND LIGHTING CO	E HAMPTON	1991	292	666	11966	2512	FO2	IC
4	2	LONG ISLAND LIGHTING CO	E HAMPTON	1991	2710	6822	31709	2512	FO2	GT
4	2	LONG ISLAND LIGHTING CO	SOUTHOLD	1991	401	1791	30934	2520	FO2	GT
2	2	LONG ISLAND LIGHTING CO	NORTHPORT	1991	17695	48797	121665	2516	FO2	ST
2	3	LONG ISLAND LIGHTING CO	NORTHPORT	1991	6928848	11121274	14663872	2516	FO6	ST
4	2	LONG ISLAND LIGHTING CO	NORTHPORT	1991	129	998	21908	2516	FO2	GT
4	2	LONG ISLAND LIGHTING CO	SHOREHAM	1991	2654	6889	246839	2518	FO2	GT
2	2	LONG ISLAND LIGHTING CO	P JEFFERSON	1991	2320	4213	3225	2517	FO2	ST
2	3	LONG ISLAND LIGHTING CO	P JEFFERSON	1991	1973738	3260884	4672154	2517	FO6	ST
4	2	LONG ISLAND LIGHTING CO	P JEFFERSON	1991	248	1252	23176	2517	FO2	GT
4	2	LONG ISLAND LIGHTING CO	SOUTHAMPTON	1991	592	2691	31280	2519	FO2	GT
3	2	LONG ISLAND LIGHTING CO	MONTAUK	1991	324	745	7085	2515	FO2	IC
4	2	LONG ISLAND LIGHTING CO	HOLTSVILLE	1991	81579	194190	1116122	8007	FO2	GT
4	2	LONG ISLAND LIGHTING CO	BROOKHAVEN	1991	57629	125799	438651	7146	FO2	GT
1		N Y STATE ELEC & GAS CORP	CADYVILLE	1991	24095	0	0	2522	WAT	HY
1		N Y STATE ELEC & GAS CORP	MILL 'C'	1991	22956	0	0	6486	WAT	HY
1		N Y STATE ELEC & GAS CORP	HIGH FALLS	1991	90982	0	0	2530	WAT	HY
1		N Y STATE ELEC & GAS CORP	KENT FALLS	1991	3440	0	0	2532	WAT	HY
1		N Y STATE ELEC & GAS CORP	KEUKA	1991	4238	0	0	2533	WAT	HY
1		N Y STATE ELEC & GAS CORP	RAINBOW FLS	1991	12819	0	0	6526	WAT	HY
1		N Y STATE ELEC & GAS CORP	SENECA FLS	1991	11972	0	0	6525	WAT	HY
1		N Y STATE ELEC & GAS CORP	WATERLOO	1991	3131	0	0	2538	WAT	HY
2	2	N Y STATE ELEC & GAS CORP	GOUDEY	1991	1935	3942	15172	2526	FO2	ST
2	6	N Y STATE ELEC & GAS CORP	GOUDEY	1991	715628	316209	919241	2526	BIT	ST
2	2	N Y STATE ELEC & GAS CORP	GREENIDGE	1991	3746	7120	18395	2527	FO2	ST
2	6	N Y STATE ELEC & GAS CORP	GREENIDGE	1991	835818	365179	1552307	2527	BIT	ST
2	6	N Y STATE ELEC & GAS CORP	HICKLING	1991	425735	280263	977949	2529	BIT	ST
2	6	N Y STATE ELEC & GAS CORP	JENNISON	1991	399445	283587	667287	2531	BIT	ST
2	2	N Y STATE ELEC & GAS CORP	MILLIKEN	1991	988	1610	22404	2535	FO2	ST
2	6	N Y STATE ELEC & GAS CORP	MILLIKEN	1991	2331316	877136	2398738	2535	BIT	ST
3	2	N Y STATE ELEC & GAS CORP	MILLIKEN	1991	31	286	0	2535	FO2	IC
3	2	N Y STATE ELEC & GAS CORP	HARRIS LAKE	1991	128	409	4189	2528	FO2	IC
1		N Y STATE ELEC & GAS CORP	MECHANICVLE	1991	84546	0	0	625	WAT	HY
2	2	N Y STATE ELEC & GAS CORP	KINTIGH	1991	4548	7871	63776	6082	FO2	ST
2	6	N Y STATE ELEC & GAS CORP	KINTIGH	1991	5463550	1943605	4430957	6082	BIT	ST
2	1	NIAGARA MOHAWK POWER CORP	NINE MILE P	1991	3873511	0	0	2589	UR	ST
2	1	NIAGARA MOHAWK POWER CORP	NINE MILE P	1991	6573329	0	0	2589	UR	ST
1		NIAGARA MOHAWK POWER CORP	ALLENS FLS	1991	17813	0	0	2540	WAT	HY
1		NIAGARA MOHAWK POWER CORP	BALDWINSVLE	1991	2143	0	0	2542	WAT	HY
1		NIAGARA MOHAWK POWER CORP	BELFORT	1991	11431	0	0	2544	WAT	HY
1		NIAGARA MOHAWK POWER CORP	BENNETTS B	1991	83509	0	0	2545	WAT	HY
1		NIAGARA MOHAWK POWER CORP	BLACK RIVER	1991	35603	0	0	2546	WAT	HY
1		NIAGARA MOHAWK POWER CORP	BLAKE	1991	71106	0	0	2547	WAT	HY
1		NIAGARA MOHAWK POWER CORP	BROWNS FLS	1991	48277	0	0	2548	WAT	HY
1		NIAGARA MOHAWK POWER CORP	CHASM	1991	22513	0	0	2550	WAT	HY
1		NIAGARA MOHAWK POWER CORP	COLTON	1991	201193	0	0	2551	WAT	HY
1		NIAGARA MOHAWK POWER CORP	DEFERIET	1991	60070	0	0	2552	WAT	HY
1		NIAGARA MOHAWK POWER CORP	EAGLE	1991	27040	0	0	2555	WAT	HY
1		NIAGARA MOHAWK POWER CORP	EEL WEIR	1991	9352	0	0	2556	WAT	HY
1		NIAGARA MOHAWK POWER CORP	EFFLEY	1991	15740	0	0	2557	WAT	HY
1		NIAGARA MOHAWK POWER CORP	ELMER	1991	7668	0	0	2559	WAT	HY
1		NIAGARA MOHAWK POWER CORP	ET NORFOLK	1991	24180	0	0	2561	WAT	HY
1		NIAGARA MOHAWK POWER CORP	FIVE FALLS	1991	99248	0	0	2562	WAT	HY
1		NIAGARA MOHAWK POWER CORP	FLAT ROCK	1991	12763	0	0	2563	WAT	HY
1		NIAGARA MOHAWK POWER CORP	FRANKLIN F	1991	10111	0	0	2564	WAT	HY
1		NIAGARA MOHAWK POWER CORP	FULTON	1991	5958	0	0	2566	WAT	HY
1		NIAGARA MOHAWK POWER CORP	GRANBY	1991	48688	0	0	2569	WAT	HY
1		NIAGARA MOHAWK POWER CORP	HANNAWA	1991	50698	0	0	2571	WAT	HY
1		NIAGARA MOHAWK POWER CORP	HERRINGS	1991	24552	0	0	2572	WAT	HY
1		NIAGARA MOHAWK POWER CORP	HEUVELTON	1991	4304	0	0	2573	WAT	HY
1		NIAGARA MOHAWK POWER CORP	HIGH DAM 6	1991	36448	0	0	2574	WAT	HY
1		NIAGARA MOHAWK POWER CORP	HIGH FALLS	1991	32446	0	0	2575	WAT	HY
1		NIAGARA MOHAWK POWER CORP	HIGLEY	1991	31390	0	0	2576	WAT	HY
1		NIAGARA MOHAWK POWER CORP	HOGANSBURG	1991	1887	0	0	2577	WAT	HY
1		NIAGARA MOHAWK POWER CORP	KAMARGO	1991	25837	0	0	2581	WAT	HY
1		NIAGARA MOHAWK POWER CORP	LIGHTHOUSE	1991	21173	0	0	2582	WAT	HY
1		NIAGARA MOHAWK POWER CORP	MACOMB	1991	5094	0	0	2583	WAT	HY
1		NIAGARA MOHAWK POWER CORP	MINETTO	1991	36302	0	0	2586	WAT	HY
1		NIAGARA MOHAWK POWER CORP	MOSHIER	1991	37722	0	0	2588	WAT	HY
1		NIAGARA MOHAWK POWER CORP	NORFOLK	1991	16518	0	0	2590	WAT	HY
1		NIAGARA MOHAWK POWER CORP	NORWOOD	1991	14384	0	0	2591	WAT	HY
1		NIAGARA MOHAWK POWER CORP	OSWEGATCHIE	1991	3260	0	0	2593	WAT	HY
1		NIAGARA MOHAWK POWER CORP	OSWEGO FL E	1991	24426	0	0	2595	WAT	HY
1		NIAGARA MOHAWK POWER CORP	OSWEGO FL W	1991	8886	0	0	2596	WAT	HY
1		NIAGARA MOHAWK POWER CORP	PARISHVILLE	1991	14158	0	0	2597	WAT	HY
1		NIAGARA MOHAWK POWER CORP	PIERCEFIELD	1991	16001	0	0	2598	WAT	HY
1		NIAGARA MOHAWK POWER CORP	PROSPECT	1991	60783	0	0	2599	WAT	HY
1		NIAGARA MOHAWK POWER CORP	RAINBOW	1991	110705	0	0	2600	WAT	HY
1		NIAGARA MOHAWK POWER CORP	RAYMONDVLE	1991	10254	0	0	2601	WAT	HY
1		NIAGARA MOHAWK POWER CORP	S EDWARDS	1991	14737	0	0	2604	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SEWALLS	1991	13706	0	0	2608	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SOFT MAPLE	1991	37423	0	0	2610	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SOTH COLTON	1991	87194	0	0	2611	WAT	HY
1		NIAGARA MOHAWK POWER CORP	STARK	1991	108968	0	0	2613	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SUGAR IS	1991	30823	0	0	2616	WAT	HY
1		NIAGARA MOHAWK POWER CORP	TAYLORVILLE	1991	25312	0	0	2617	WAT	HY
1		NIAGARA MOHAWK POWER CORP	TRENTON	1991	119764	0	0	2619	WAT	HY
1		NIAGARA MOHAWK POWER CORP	VARICK	1991	29388	0	0	2621	WAT	HY
1		NIAGARA MOHAWK POWER CORP	YALEVILLE	1991	3765	0	0	2624	WAT	HY
3	2	NIAGARA MOHAWK POWER CORP	NINE MILE P	1991	128	408	24541	2589	FO2	IC
2	3	NIAGARA MOHAWK POWER CORP	OSWEGO	1991	4180474	6944116	23638881	2594	FO6	ST
2	9	NIAGARA MOHAWK POWER CORP	OSWEGO	1991	208655	3034912	0	2594	NG	ST
3	2	NIAGARA MOHAWK POWER CORP	OSWEGO	1991	0	0	37641	2594	FO2	IC
1		NIAGARA MOHAWK POWER CORP	BEARDSLEE F	1991	41011	0	0	2543	WAT	HY
1		NIAGARA MOHAWK POWER CORP	BAKER FALLS	1991	0	0	0	2541	WAT	HY
1		NIAGARA MOHAWK POWER CORP	EL J WEST	1991	66215	0	0	6527	WAT	HY
1		NIAGARA MOHAWK POWER CORP	EPHRATAH	1991	14370	0	0	2560	WAT	HY
1		NIAGARA MOHAWK POWER CORP	GLEN FALLS	1991	14393	0	0	2567	WAT	HY
1		NIAGARA MOHAWK POWER CORP	GREEN ISL	1991	29254	0	0	6528	WAT	HY
1		NIAGARA MOHAWK POWER CORP	INGHAMS	1991	24355	0	0	2579	WAT	HY
1		NIAGARA MOHAWK POWER CORP	JOHNSONVLE	1991	11753	0	0	2580	WAT	HY
1		NIAGARA MOHAWK POWER CORP	MECHANICVLE	1991	0	0	0	2584	WAT	HY
1		NIAGARA MOHAWK POWER CORP	MIDDLE FLS	1991	0	0	0	2585	WAT	HY
1		NIAGARA MOHAWK POWER CORP	MOREAU	1991	11149	0	0	2587	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SCH ST COHS	1991	171863	0	0	2605	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SCHAGHTICKE	1991	67041	0	0	2606	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SCHUYLERVLE	1991	1722	0	0	2607	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SHERMAN	1991	123527	0	0	2609	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SPIER FALLS	1991	206433	0	0	2612	WAT	HY
1		NIAGARA MOHAWK POWER CORP	STEWARTS BR	1991	107899	0	0	2614	WAT	HY
1		NIAGARA MOHAWK POWER CORP	STUYVESANT	1991	4978	0	0	2615	WAT	HY
2	2	NIAGARA MOHAWK POWER CORP	ALBANY	1991	0	0	1193	2539	FO2	ST
2	3	NIAGARA MOHAWK POWER CORP	ALBANY	1991	553237	893971	5516914	2539	FO6	ST
2	9	NIAGARA MOHAWK POWER CORP	ALBANY	1991	1770739	18754233	0	2539	NG	ST
3	2	NIAGARA MOHAWK POWER CORP	ALBANY	1991	0	0	0	2539	FO2	IC
4	2	NIAGARA MOHAWK POWER CORP	ALBANY	1991	24	295	246071	2539	FO2	GT
4	9	NIAGARA MOHAWK POWER CORP	ALBANY	1991	7163	178049	0	2539	NG	GT
4	2	NIAGARA MOHAWK POWER CORP	ROTTERDAM	1991	0	0	0	2603	FO2	GT
4	9	NIAGARA MOHAWK POWER CORP	ROTTERDAM	1991	0	0	0	2603	NG	GT
1		NIAGARA MOHAWK POWER CORP	GLENWOOD	1991	6470	0	0	2568	WAT	HY
1		NIAGARA MOHAWK POWER CORP	HYDRAULIC R	1991	11753	0	0	2578	WAT	HY
